,uai,type_etablissement,statut_public_prive,nom_commune,libelle_departement,libelle_region,restauration,hebergement,ulis,type_contrat_prive,libelle_nature
8434,0870995J,Ecole,Public,Le Palais-sur-Vienne,Haute-Vienne,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8435,0871000P,Ecole,Public,Saint-Just-le-Martel,Haute-Vienne,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8436,0871017H,Ecole,Public,Limoges,Haute-Vienne,Nouvelle-Aquitaine,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8437,0871024R,Ecole,Public,Isle,Haute-Vienne,Nouvelle-Aquitaine,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8438,0871026T,Ecole,Public,Limoges,Haute-Vienne,Nouvelle-Aquitaine,0,0,0,SANS OBJET,ECOLE MATERNELLE
8439,0875001N,Ecole,Public,Flavignac,Haute-Vienne,Nouvelle-Aquitaine,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8440,0875085E,Ecole,Privé,Limoges,Haute-Vienne,Nouvelle-Aquitaine,0,0,0,HORS CONTRAT,ECOLE DE NIVEAU ELEMENTAIRE
8441,0875092M,Ecole,Privé,Limoges,Haute-Vienne,Nouvelle-Aquitaine,0,0,0,HORS CONTRAT,ECOLE MATERNELLE
8442,0880216G,Ecole,Public,Hymont,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8443,0880323Y,Ecole,Public,Landaville,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8444,0880369Y,Ecole,Public,Darnieulles,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE MATERNELLE
8445,0880383N,Ecole,Public,Golbey,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8446,0880384P,Ecole,Public,Golbey,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE MATERNELLE
8447,0880389V,Ecole,Public,Golbey,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE MATERNELLE
8448,0880435V,Ecole,Public,Hennezel,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8449,0880436W,Ecole,Public,Hennezel,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8450,0880547S,Ecole,Public,Gérardmer,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8451,0880580C,Ecole,Public,Thaon-les-Vosges,Vosges,Grand Est,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8452,0880581D,Ecole,Public,Vaxoncourt,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8453,0880587K,Ecole,Public,Contrexéville,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE MATERNELLE
8454,0880588L,Ecole,Public,Dombrot-le-Sec,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8455,0880601A,Ecole,Public,Valfroicourt,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8456,0880662S,Ecole,Public,Martigny-les-Gerbonvaux,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8457,0880749L,Ecole,Public,Châtel-sur-Moselle,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE MATERNELLE
8458,0880790F,Ecole,Public,Ménil-sur-Belvitte,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8459,0880791G,Ecole,Public,Moyemont,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8460,0880835E,Ecole,Public,Cleurie,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8461,0880891R,Ecole,Public,Charmois-l'Orgueilleux,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8462,0880956L,Ecole,Public,Belval,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8463,0880991Z,Ecole,Public,La Bourgonce,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8464,0881003M,Ecole,Public,Saint-Dié-des-Vosges,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8465,0881019E,Ecole,Public,Saint-Dié-des-Vosges,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8466,0881037Z,Ecole,Public,La Salle,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8467,0881065E,Ecole,Public,Chantraine,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE MATERNELLE
8468,0881068H,Ecole,Public,Damas-et-Bettegney,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8469,0881077T,Ecole,Public,Bazoilles-sur-Meuse,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8470,0881088E,Ecole,Public,Le Ménil,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8471,0881095M,Ecole,Public,Gérardmer,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8472,0881156D,Ecole,Public,Portieux,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8473,0881261T,Ecole,Public,Corcieux,Vosges,Grand Est,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8474,0881262U,Ecole,Public,Celles-sur-Plaine,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8475,0881278L,Ecole,Privé,Charmes,Vosges,Grand Est,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
8476,0881297G,Ecole,Privé,Mirecourt,Vosges,Grand Est,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
8477,0881311X,Ecole,Privé,Saint-Dié-des-Vosges,Vosges,Grand Est,1,0,1,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
8478,0881316C,Ecole,Privé,Le Val-d'Ajol,Vosges,Grand Est,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
8479,0881323K,Ecole,Public,Châtel-sur-Moselle,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8480,0881328R,Ecole,Public,Grand,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8481,0881331U,Ecole,Public,Moussey,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8482,0881338B,Ecole,Public,Ventron,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8483,0881361B,Ecole,Public,Remiremont,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8484,0881363D,Ecole,Public,Uxegney,Vosges,Grand Est,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8485,0881366G,Ecole,Public,Martigny-les-Bains,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8486,0881390H,Ecole,Public,Mattaincourt,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8487,0881405Z,Ecole,Public,Lépanges-sur-Vologne,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8488,0881481G,Ecole,Public,Saulcy-sur-Meurthe,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8489,0881490S,Ecole,Public,Archettes,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8490,0881502E,Ecole,Public,Pierrepont-sur-l'Arentèle,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8491,0881544A,Ecole,Public,Grandvillers,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8492,0881558R,Ecole,Public,Bainville-aux-Saules,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE MATERNELLE
8493,0881583T,Ecole,Public,Remiremont,Vosges,Grand Est,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8494,0881589Z,Ecole,Public,Igney,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8495,0881600L,Ecole,Public,Saint-Dié-des-Vosges,Vosges,Grand Est,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8496,0881609W,Ecole,Public,Bussang,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8497,0881611Y,Ecole,Public,Moyenmoutier,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8498,0881630U,Ecole,Public,Senones,Vosges,Grand Est,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8499,0881647M,Ecole,Public,Nomexy,Vosges,Grand Est,0,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8500,0881656X,Ecole,Public,Raon-l'Etape,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8501,0881666H,Ecole,Public,Bulgnéville,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8502,0881668K,Ecole,Public,Rambervillers,Vosges,Grand Est,0,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8503,0881670M,Ecole,Public,Saint-Etienne-lès-Remiremont,Vosges,Grand Est,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8504,0881768U,Ecole,Privé,Girmont-Val-d'Ajol,Vosges,Grand Est,0,0,0,HORS CONTRAT,ECOLE DE NIVEAU ELEMENTAIRE
8505,0881776C,Ecole,Privé,Epinal,Vosges,Grand Est,0,0,0,HORS CONTRAT,ECOLE DE NIVEAU ELEMENTAIRE
8506,0890106G,Ecole,Public,Etaule,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8507,0890112N,Ecole,Public,Magny,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8508,0890119W,Ecole,Public,Thory,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8509,0890186U,Ecole,Public,Epineuil,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8510,0890202L,Ecole,Public,Chaumont,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8511,0890203M,Ecole,Public,Cuy,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8512,0890209U,Ecole,Public,Pont-sur-Yonne,Yonne,Bourgogne-Franche-Comté,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8513,0890220F,Ecole,Public,Villethierry,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8514,0890258X,Ecole,Public,Sens,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE MATERNELLE
8515,0890272M,Ecole,Public,Marsangy,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8516,0890284A,Ecole,Public,Sens,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8517,0890325V,Ecole,Public,Courson-les-Carrières,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8518,0890344R,Ecole,Public,Saint-Fargeau,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE MATERNELLE
8519,0890353A,Ecole,Public,Saints-en-Puisaye,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8520,0890356D,Ecole,Public,Saint-Sauveur-en-Puisaye,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8521,0890375Z,Ecole,Public,Moulins-sur-Ouanne,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8522,0890379D,Ecole,Public,Pourrain,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8523,0890388N,Ecole,Public,Villeneuve-les-Genêts,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8524,0890415T,Ecole,Public,Auxerre,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE MATERNELLE
8525,0890423B,Ecole,Public,Auxerre,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE MATERNELLE
8526,0890442X,Ecole,Public,Charbuy,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8527,0890445A,Ecole,Public,Monéteau,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8528,0890452H,Ecole,Public,Vallan,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8529,0890468A,Ecole,Public,Saint-Cyr-les-Colons,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8530,0890494D,Ecole,Public,Tonnerre,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE MATERNELLE
8531,0890541E,Ecole,Public,Brienon-sur-Armançon,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE MATERNELLE
8532,0890560A,Ecole,Public,Cerisiers,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8533,0890565F,Ecole,Public,Villechétive,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8534,0890570L,Ecole,Public,Domats,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8535,0890599T,Ecole,Public,Béon,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8536,0890601V,Ecole,Public,Brion,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8537,0890602W,Ecole,Public,Cézy,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8538,0890608C,Ecole,Public,Chichery,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8539,0890610E,Ecole,Public,Joigny,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8540,0890614J,Ecole,Public,Joigny,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE MATERNELLE
8541,0890621S,Ecole,Public,Laroche-Saint-Cydroine,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8542,0890644S,Ecole,Public,Rouvray,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8543,0890645T,Ecole,Public,Varennes,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8544,0890658G,Ecole,Public,Vergigny,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8545,0890670V,Ecole,Public,Mont-Saint-Sulpice,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8546,0890687N,Ecole,Public,Lézinnes,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8547,0890709M,Ecole,Public,Foissy-sur-Vanne,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8548,0890715U,Ecole,Public,Les Sièges,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8549,0890751H,Ecole,Public,Le Val d'Ocre,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8550,0890770D,Ecole,Public,Charny Orée de Puisaye,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8551,0890798J,Ecole,Privé,Brienon-sur-Armançon,Yonne,Bourgogne-Franche-Comté,1,0,0,CONTRAT D'ASSOCIATION TOUTES CLASSES,ECOLE DE NIVEAU ELEMENTAIRE
8552,0890847M,Ecole,Public,Auxerre,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE MATERNELLE
8553,0890896R,Ecole,Public,Joigny,Yonne,Bourgogne-Franche-Comté,1,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8554,0890899U,Ecole,Public,Saint-Florentin,Yonne,Bourgogne-Franche-Comté,0,0,1,SANS OBJET,ECOLE MATERNELLE
8555,0890907C,Ecole,Public,Villeneuve-la-Guyard,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE MATERNELLE
8556,0890915L,Ecole,Public,Saint-Julien-du-Sault,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8557,0890922U,Ecole,Public,Saint-Valérien,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE MATERNELLE
8558,0890927Z,Ecole,Public,Quarré-les-Tombes,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8559,0890929B,Ecole,Public,Bléneau,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8560,0890935H,Ecole,Public,Chéroy,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8561,0890947W,Ecole,Public,Vermenton,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE MATERNELLE
8562,0891035S,Ecole,Public,Champlay,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8563,0891040X,Ecole,Public,Sens,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE MATERNELLE
8564,0891050H,Ecole,Public,Migennes,Yonne,Bourgogne-Franche-Comté,1,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8565,0891096H,Ecole,Public,Dracy,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8566,0891101N,Ecole,Public,Paron,Yonne,Bourgogne-Franche-Comté,0,0,0,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
8567,0891116E,Ecole,Public,Véron,Yonne,Bourgogne-Franche-Comté,0,0,1,SANS OBJET,ECOLE DE NIVEAU ELEMENTAIRE
